CustomerID,Recency,Frequency,Monetary,AccountBalance,Age,Gender,source,churn_prob,risk_tier
C4691333,26,1,242.0,31441.72,29.2,M,india,0.924727150616873,High risk
C5742248,30,1,1394.0,147389.81,32.7,M,india,0.9247238319392672,High risk
C5621213,1,1,1310.0,520644.68,32.8,F,india,0.9247238319392672,High risk
C6281732,27,1,469.0,71143.38,24.3,M,india,0.9247232741933098,High risk
C4822876,27,1,1540.0,96628.29,34.1,F,india,0.9247217444999593,High risk
C6424535,27,1,200.0,93138.88,23.2,M,india,0.9247180046195428,High risk
C5912179,27,1,1905.0,373515.0,42.4,M,india,0.9247164709657485,High risk
C2727731,27,1,2406.0,215239.42,51.8,F,india,0.9247164709657485,High risk
C8434826,27,1,3017.0,236840.41,46.1,F,india,0.9247164709657485,High risk
C6613689,27,1,2590.0,427994.96,40.6,F,india,0.9247164709657485,High risk
C4514543,27,1,80.0,7557.79,21.2,M,india,0.924715998086308,High risk
C5428865,30,1,560.0,73931.06,31.4,M,india,0.9247139194706765,High risk
C8734485,1,1,3260.0,174269.3,40.8,M,india,0.9247075073876574,High risk
C5437084,30,1,3337.0,139838.96,52.1,M,india,0.9247075073876574,High risk
C3937089,30,1,3377.0,139838.96,52.1,M,india,0.9247075073876574,High risk
C1929574,27,1,300.0,22840.4,29.7,F,india,0.9247050165154024,High risk
C8727989,27,1,81.0,16077.78,,M,india,0.9247037752930991,High risk
C8340425,30,1,1000.0,107011.34,31.0,F,india,0.9246987991039869,High risk
C1424227,25,1,999.0,148445.62,30.1,M,india,0.9246987991039869,High risk
C3621772,1,1,962.0,299107.74,29.9,M,india,0.9246987991039869,High risk
C1842088,1,1,999.0,179659.4,29.8,F,india,0.9246987991039869,High risk
C2440661,30,2,4718.0,325955.22,39.6,M,india,0.9246976343954311,High risk
C8912419,27,1,100.0,9703.35,32.5,M,india,0.9246932517165414,High risk
C8980850,27,1,400.0,164417.1,27.6,F,india,0.9246910802551661,High risk
C1333082,27,1,360.0,179202.62,27.6,M,india,0.9246910802551661,High risk
C2838135,22,1,2200.0,69782.66,36.9,M,india,0.9246887109293981,High risk
C6675539,30,1,2194.95,70028.39,34.7,M,india,0.9246887109293981,High risk
C6254728,27,1,1000.0,76791.45,48.7,F,india,0.9246884522921456,High risk
C3914377,27,1,3566.0,841651.34,29.5,M,india,0.9246813413592553,High risk
C3742763,27,2,1724.41,7423.03,37.5,M,india,0.9246795809150711,High risk
C1116425,26,3,1705.0,10401.86,55.9,F,india,0.9246781145726591,High risk
C5816263,22,1,641.0,218428.37,31.1,M,india,0.9246771262197249,High risk
C3059242,22,1,638.0,594199.45,30.1,F,india,0.9246771262197249,High risk
C5435554,26,1,655.0,441157.71,31.0,M,india,0.9246771262197249,High risk
C6217313,26,1,630.0,108937.99,30.1,F,india,0.9246771262197249,High risk
C2340358,26,2,316.0,2224.17,23.6,M,india,0.9246747995803649,High risk
C7136525,27,2,1688.47,1205857.04,37.3,M,india,0.924674292367689,High risk
C4084721,1,1,340.0,54699.02,40.4,M,india,0.9246710195888898,High risk
C4217528,27,1,250.0,70943.7,28.5,M,india,0.9246704089345935,High risk
C1917521,27,1,278.0,70943.7,28.5,M,india,0.9246704089345935,High risk
C7142715,27,1,4500.0,309759.18,,M,india,0.9246700940462858,High risk
C8620564,27,1,4180.0,332602.78,,M,india,0.9246700940462858,High risk
C2440791,27,1,4005.0,149063.54,,M,india,0.9246700940462858,High risk
C3427683,26,2,142.0,566.61,23.7,M,india,0.9246700640296236,High risk
C1127419,27,1,1030.0,46816.86,,F,india,0.9246693814190182,High risk
C3833837,27,1,250.0,74967.38,52.2,M,india,0.9246670319408973,High risk
C8977371,26,1,3170.0,176012.36,31.4,M,india,0.9246651470828363,High risk
C3811819,30,1,3170.77,175960.38,31.0,M,india,0.9246651470828363,High risk
C8131753,30,1,3282.0,169174.49,32.5,F,india,0.9246651470828363,High risk
C1280149,1,1,7649.0,906665.85,29.9,M,india,0.9246608179111758,High risk
C3924481,25,1,1500.0,98862.91,38.5,M,india,0.9246601258297056,High risk
C2913068,26,2,250.0,7424.94,24.9,F,india,0.9246593195031764,High risk
C2095561,27,1,290.0,40990.34,,M,india,0.9246585610610217,High risk
C8539946,29,1,800.0,651527.39,69.1,F,india,0.9246565761306719,High risk
C3953050,30,1,1008.5,186681.14,30.2,F,india,0.9246536498209806,High risk
C2126177,25,1,199.0,27768.27,32.3,M,india,0.9246501691847756,High risk
C8417758,27,1,98.0,13136.36,42.0,M,india,0.9246498534667067,High risk
C4588828,1,1,56.0,2047.56,19.8,F,india,0.9246458781040361,High risk
C7913868,25,1,700.0,797218.84,42.4,F,india,0.9246455704621734,High risk
C3599847,27,1,2000.0,1538.36,63.4,M,india,0.924644604935806,High risk
C4210145,1,1,50.0,10223.55,27.4,F,india,0.9246409051556878,High risk
C8239482,1,1,50.0,1134.7,28.0,F,india,0.9246409051556878,High risk
C2716324,27,1,50.0,13215.03,25.4,M,india,0.9246404315004482,High risk
C5011219,29,1,10.0,66639.89,35.3,M,india,0.9246364752530105,High risk
C7214341,22,1,63.83,3137.1,33.6,F,india,0.9246339004980956,High risk
C4836882,26,1,1823.86,44200.46,,M,india,0.9246314270614999,High risk
C2223173,26,1,1315.0,40293.81,29.1,M,india,0.9246314270614999,High risk
C2695557,22,1,1700.0,40990.34,,M,india,0.9246314270614999,High risk
C7878128,26,1,1512.75,35352.94,,F,india,0.9246314270614999,High risk
C2037287,27,1,49.0,20494.87,35.2,F,india,0.9246313269728755,High risk
C7537237,27,1,50.0,20494.87,35.2,F,india,0.9246313269728755,High risk
C1322085,27,2,3045.7,59874.17,23.6,F,india,0.9246265293636825,High risk
C5726264,27,1,283.0,68355.59,23.8,M,india,0.924626372921095,High risk
C1138071,25,1,606.9,252518.91,33.9,M,india,0.9246253600675726,High risk
C2118839,27,1,1905.4,104405.16,35.1,F,india,0.924623778828939,High risk
C6015412,27,1,2546.0,100006.75,34.7,M,india,0.924623778828939,High risk
C6744963,27,1,2040.0,102293.96,38.0,M,india,0.924623778828939,High risk
C5881973,26,1,1055.0,259864.13,33.0,F,india,0.9246233172834466,High risk
C7736127,1,1,1049.0,448992.61,32.7,F,india,0.9246233172834466,High risk
C6829845,27,1,190.0,9611.55,28.4,M,india,0.9246208687996619,High risk
C5210548,27,1,8707.0,68758.21,28.8,M,india,0.9246201451755639,High risk
C5929348,27,1,1220.0,97865.34,34.2,F,india,0.9246156953990226,High risk
C3229334,27,1,1220.0,97865.34,34.2,F,india,0.9246156953990226,High risk
C3724811,27,1,500.0,83811.51,40.1,F,india,0.924610223922813,High risk
C6328644,1,1,25.0,85135.36,33.9,F,india,0.9246098580609058,High risk
C7928690,1,1,25.0,85135.36,33.9,F,india,0.9246098580609058,High risk
C7420730,26,1,15.0,97504.04,34.7,M,india,0.9246009791712655,High risk
C2521081,27,1,298.0,145765.62,27.7,F,india,0.9246006030135095,High risk
C6995752,1,1,32.0,31022.33,40.0,F,india,0.9245989105978247,High risk
C8571722,25,1,152.0,23499.42,31.1,M,india,0.9245978410189977,High risk
C4119535,25,1,200.0,55095.69,26.2,M,india,0.9245969491185542,High risk
C6246138,25,1,200.0,47215.01,27.4,M,india,0.9245969491185542,High risk
C7235939,26,1,200.0,53475.22,26.1,M,india,0.9245969491185542,High risk
C1642467,25,1,200.0,58722.23,28.6,M,india,0.9245969491185542,High risk
C7154947,27,1,2980.0,541044.59,34.1,M,india,0.9245953127146355,High risk
C3428622,27,1,2623.0,491954.54,37.6,F,india,0.9245953127146355,High risk
C1036047,27,1,2831.5,212704.8,34.1,M,india,0.9245953127146355,High risk
C2488734,27,1,2647.0,215056.94,38.5,M,india,0.9245953127146355,High risk
C4038868,27,1,2375.0,352978.97,34.7,M,india,0.9245953127146355,High risk
C4625962,27,1,1981.0,308128.8,40.4,M,india,0.9245953127146355,High risk
C7324077,27,1,2201.0,304106.23,34.4,M,india,0.9245953127146355,High risk
C4332215,27,1,2952.03,307208.2,36.1,M,india,0.9245953127146355,High risk
C6812313,27,1,2495.0,237219.19,36.3,M,india,0.9245953127146355,High risk
C8685962,27,1,2102.0,166251.56,37.3,F,india,0.9245953127146355,High risk
C4040251,27,1,3000.0,207901.25,37.6,M,india,0.9245953127146355,High risk
C6612286,25,2,10960.0,133389.41,34.4,M,india,0.9245940659748406,High risk
C5372967,27,1,78000.0,28039.96,50.6,F,india,0.9245874126411333,High risk
C4737331,25,1,5561.0,38370.33,59.4,M,india,0.9245870335989931,High risk
C6825641,26,1,3198.0,413628.37,39.2,M,india,0.9245863358873826,High risk
C3866357,26,1,411.46,82852.12,33.5,M,india,0.9245851858033147,High risk
C7343534,26,1,50.0,2495.98,29.0,M,india,0.9245833294307421,High risk
C3834179,29,1,25.0,47489.84,39.9,M,india,0.924581007177737,High risk
C4440983,26,1,45.0,45734.02,36.4,M,india,0.924581007177737,High risk
C6929420,25,1,49.0,58510.71,37.8,M,india,0.924581007177737,High risk
C3942434,26,2,328.61,37633.13,48.0,M,india,0.9245795638997228,High risk
C2110724,27,1,50.0,2355.39,23.8,M,india,0.9245792755902541,High risk
C2998025,26,1,299.0,35704.99,46.2,F,india,0.9245763759475307,High risk
C5941826,26,1,255.0,35387.64,49.0,M,india,0.9245763759475307,High risk
C6131036,1,1,285.0,34919.79,52.4,M,india,0.9245763759475307,High risk
C6141373,26,1,270.0,41051.99,45.3,M,india,0.9245763759475307,High risk
C5336571,27,1,3984.0,1205857.04,37.3,F,india,0.9245701660588446,High risk
C1830355,27,1,4313.0,1515175.11,37.3,M,india,0.9245701660588446,High risk
C2356358,27,1,715.0,84308.15,32.3,M,india,0.9245695403767253,High risk
C3288673,27,1,999.0,73380.75,34.3,M,india,0.9245672526272588,High risk
C7115147,25,1,50.0,14387.31,23.1,F,india,0.9245653311058359,High risk
C5724367,1,1,50.0,12939.69,23.7,F,india,0.9245653311058359,High risk
C8625582,30,1,185.28,23700.51,21.7,F,india,0.9245624721137229,High risk
C3330175,25,2,442.7,45.81,24.9,M,india,0.9245622331991858,High risk
C5024226,25,1,40.0,332.45,26.5,M,india,0.9245613861546965,High risk
C6024092,27,2,3010.0,107448.06,22.0,M,india,0.9245587093056512,High risk
C6529064,26,1,1.0,444326.0,33.6,M,india,0.9245577674403176,High risk
C3817640,27,1,250.0,20793.45,58.5,F,india,0.9245479840533307,High risk
C8627164,27,1,474.0,1692.89,19.6,M,india,0.9245478871465487,High risk
C3327173,27,1,500.0,1692.89,19.6,M,india,0.9245478871465487,High risk
C1517476,30,1,20.0,700.3,29.9,M,india,0.9245422166633188,High risk
C2624886,25,2,5250.0,21149.41,54.7,M,india,0.9245417680728683,High risk
C8926789,25,1,50.0,13829.99,28.9,F,india,0.9245377210471285,High risk
C3327615,22,1,3531.79,462600.42,44.2,M,india,0.9245361608904803,High risk
C7731047,26,1,324.0,87514.74,21.0,M,india,0.9245353134552535,High risk
C5310761,26,1,190.0,14457.75,,F,india,0.9245352126795766,High risk
C6918371,1,1,1550.0,801229.49,50.4,F,india,0.924527558837341,High risk
C2013429,26,1,1678.0,405333.47,50.4,F,india,0.924527558837341,High risk
C2725046,25,1,1545.0,164237.98,43.4,F,india,0.924527558837341,High risk
C6023923,25,1,1254.0,626177.62,45.6,M,india,0.924527558837341,High risk
C8319578,26,1,1350.0,115007.99,44.3,M,india,0.924527558837341,High risk
C2363384,1,1,1306.0,383047.85,44.8,M,india,0.924527558837341,High risk
C7514630,25,1,1298.0,256421.99,51.0,M,india,0.924527558837341,High risk
C5115757,1,1,1512.75,541701.53,41.4,M,india,0.924527558837341,High risk
C3413860,25,1,1365.0,797218.84,42.4,F,india,0.924527558837341,High risk
C2385586,1,1,1807.74,712496.32,48.1,M,india,0.924527558837341,High risk
C2047783,25,1,1582.0,682074.76,41.5,F,india,0.924527558837341,High risk
C9048711,30,1,1579.0,298461.05,49.8,F,india,0.924527558837341,High risk
C5647775,30,1,1733.0,682074.76,41.5,F,india,0.924527558837341,High risk
C1222128,25,1,1158.0,310216.18,48.8,F,india,0.924527558837341,High risk
C3729156,25,1,1672.0,114806.8,40.7,M,india,0.924527558837341,High risk
C8840545,25,1,150.0,58890.13,,M,india,0.9245273993424136,High risk
C2210971,26,1,170.0,43612.17,,M,india,0.9245273993424136,High risk
C5824784,27,3,15531.0,31483.68,33.8,M,india,0.9245234514982987,High risk
C4110880,27,1,1692.0,433646.42,29.7,M,india,0.9245208841310796,High risk
C1642533,30,1,219.19,130585.64,24.8,M,india,0.9245200587340868,High risk
C2639830,30,2,368.0,16235.4,42.0,M,india,0.9245172371114057,High risk
C6717025,27,1,127.0,17874.44,19.9,F,india,0.924515424839657,High risk
C1315773,22,1,971.0,43850.87,,M,india,0.9245107503179724,High risk
C5120072,25,1,4547.5,1157534.91,25.4,F,india,0.9245104356162878,High risk
C5212288,30,1,874.0,374139.54,42.6,M,india,0.9245101200373701,High risk
C6120655,26,1,772.0,471738.77,52.6,M,india,0.9245101200373701,High risk
C5863346,1,1,849.0,383047.85,44.8,M,india,0.9245101200373701,High risk
C1535627,25,1,885.8,606231.15,47.1,M,india,0.9245101200373701,High risk
C7626141,1,1,805.04,593110.76,50.6,M,india,0.9245101200373701,High risk
C8357014,30,1,872.0,119732.6,45.2,F,india,0.9245101200373701,High risk
C2133184,26,2,831.28,165.44,26.8,M,india,0.9245035611383333,High risk
C8327170,27,1,117.0,267.12,35.5,M,india,0.9245028214363121,High risk
C1340123,29,2,26300.0,59632.91,43.6,M,india,0.9244962938569907,High risk
C5930891,27,3,2314.0,12647.89,28.3,M,india,0.9244951561312448,High risk
C1533840,22,1,3680.0,143660.09,31.9,F,india,0.9244937120559867,High risk
C4066566,25,1,50.0,101208.81,23.3,M,india,0.9244931592409638,High risk
C5235066,27,1,2897.0,1000633.84,29.3,M,india,0.9244902163910439,High risk
C7232291,27,1,755.0,71407.56,26.2,F,india,0.9244892914368773,High risk
C6952024,26,2,3345.0,14473.31,30.2,M,india,0.9244874641234553,High risk
C6917241,26,1,10594.0,232140.01,28.8,F,india,0.924487390225427,High risk
C7841128,26,1,7150.0,143727.14,28.8,F,india,0.924487390225427,High risk
C3219580,30,1,1550.0,168605.52,31.5,F,india,0.9244851055593629,High risk
C7910047,1,1,1790.0,329867.86,31.1,F,india,0.9244851055593629,High risk
C1828831,1,1,1148.0,589595.95,31.7,F,india,0.9244851055593629,High risk
C3538850,30,1,1839.0,132578.1,31.6,F,india,0.9244851055593629,High risk
C7939937,26,1,1590.0,314060.2,31.8,M,india,0.9244851055593629,High risk
C3077723,25,1,1439.0,157890.63,30.6,M,india,0.9244851055593629,High risk
C6911020,26,1,1200.0,228624.91,31.2,F,india,0.9244851055593629,High risk
C3434850,30,1,1200.0,134272.44,31.9,F,india,0.9244851055593629,High risk
C6528651,26,1,1583.0,239602.73,31.3,M,india,0.9244851055593629,High risk
C6039269,30,1,1583.84,109816.48,32.1,M,india,0.9244851055593629,High risk
C5216579,26,1,1200.0,153125.76,30.0,F,india,0.9244851055593629,High risk
C2042372,1,1,1219.04,121821.27,31.2,F,india,0.9244851055593629,High risk
C3237838,30,1,1794.0,114786.85,31.3,M,india,0.9244851055593629,High risk
C7927418,25,3,2200.0,7966.96,24.5,M,india,0.924484526142745,High risk
C2037681,27,1,12121.0,153761.95,28.8,F,india,0.9244840372145761,High risk
C2516530,27,1,2759.0,68556.46,41.6,M,india,0.9244840333788579,High risk
C4640858,27,1,370.0,107304.47,33.3,M,india,0.9244827131929271,High risk
C1022652,25,1,501.0,55736.58,21.0,F,india,0.9244812829291608,High risk
C3534690,27,1,374.0,61967.58,27.6,M,india,0.9244785346285517,High risk
C5415577,1,1,152.0,266380.93,,M,india,0.9244745816997245,High risk
C3823813,1,1,25.0,452702.93,35.4,F,india,0.9244706714912707,High risk
C8515675,26,1,72.0,261795.43,35.6,F,india,0.9244706714912707,High risk
C3436879,27,1,549.0,31995.62,30.6,M,india,0.9244702250591433,High risk
C4235737,26,1,170.0,17362.71,40.1,M,india,0.9244691619619977,High risk
C4635975,30,1,3333.0,66612.38,,M,india,0.9244686961057491,High risk
C3111737,26,1,495.95,26568.26,29.1,M,india,0.9244656229887502,High risk
C8380733,27,1,90.0,1012.15,35.7,M,india,0.9244643494611479,High risk
C3612528,27,1,1038.0,698066.23,26.9,F,india,0.9244637021796862,High risk
C3427833,27,1,1043.0,195099.3,25.9,M,india,0.9244637021796862,High risk
C8988237,27,1,360.0,68179.6,31.4,M,india,0.9244622009520637,High risk
C6638350,27,1,599.0,128154.86,29.7,F,india,0.9244589530632142,High risk
C2492639,30,1,200.0,29445.5,22.3,M,india,0.9244567827247722,High risk
C4027049,1,1,300.0,37847.14,38.0,M,india,0.9244550106524768,High risk
C5440213,26,1,300.0,38749.82,35.8,M,india,0.9244550106524768,High risk
C2415724,25,1,250.0,38329.46,34.9,M,india,0.9244550106524768,High risk
C2426174,26,1,299.07,46796.85,36.3,M,india,0.9244550106524768,High risk
C8269120,26,1,250.0,34610.51,38.1,M,india,0.9244550106524768,High risk
C6139786,1,1,300.0,37113.48,39.6,M,india,0.9244550106524768,High risk
C8416116,26,1,250.0,39876.46,36.2,F,india,0.9244550106524768,High risk
C5320058,25,3,1490.0,54864.55,34.2,F,india,0.9244514324342269,High risk
C2434269,27,1,200.0,103151.59,22.3,F,india,0.9244498473551034,High risk
C3372477,22,1,606.9,70646.83,27.1,M,india,0.9244435459850633,High risk
C3665216,25,1,575.0,97432.51,32.9,M,india,0.9244424399119646,High risk
C3826792,25,1,599.97,76250.65,36.8,M,india,0.924440307938415,High risk
C1341564,27,2,120.0,2140.87,23.1,M,india,0.9244395945192934,High risk
C5831488,27,1,599.0,100805.38,21.0,F,india,0.92443679911849,High risk
C6231231,25,1,1137.0,315918.95,36.3,M,india,0.9244358831059264,High risk
C1139123,30,1,606.9,32598.06,,M,india,0.9244343659085171,High risk
C1830436,26,1,80.0,6792.86,18.8,M,india,0.9244326926028565,High risk
C6971458,26,1,1000.0,71403.21,30.1,F,india,0.924432643061681,High risk
C3871476,1,1,1000.0,71403.21,30.1,F,india,0.924432643061681,High risk
C4665733,26,1,999.0,72667.73,32.3,F,india,0.924432643061681,High risk
C4318483,27,1,1899.0,733812.91,,M,india,0.9244303280936996,High risk
C2426336,27,1,2697.0,579062.38,,M,india,0.9244303280936996,High risk
C8726366,27,1,2901.0,579062.38,,M,india,0.9244303280936996,High risk
C2227635,30,1,1200.0,53060.31,,M,india,0.9244273975152926,High risk
C5727681,25,1,1512.9,53060.31,,M,india,0.9244273975152926,High risk
C7331055,1,1,1295.0,54373.95,,M,india,0.9244273975152926,High risk
C6730674,26,1,1887.09,51553.05,,M,india,0.9244273975152926,High risk
C8721677,1,1,1290.0,50101.1,,M,india,0.9244273975152926,High risk
C7821651,1,1,1680.0,50101.1,,M,india,0.9244273975152926,High risk
C3223384,25,1,950.0,51267.41,59.4,F,india,0.9244271370808479,High risk
C4214561,26,1,115.0,28874.2,29.4,M,india,0.9244268714105425,High risk
C3653360,27,1,150.0,7634.53,25.9,F,india,0.9244268408997413,High risk
C3217285,27,1,150.0,6606.32,26.1,M,india,0.9244268408997413,High risk
C3232556,27,1,120.0,2388.7,26.7,M,india,0.9244268408997413,High risk
C2533179,26,1,1100.0,137638.72,49.7,F,india,0.9244268035207172,High risk
C2033987,27,1,579.0,27486.4,45.8,M,india,0.924421447436472,High risk
C4138928,1,1,80.0,21712.39,29.3,M,india,0.9244205808617092,High risk
C6528484,27,1,250.0,17384.65,43.7,M,india,0.9244175660781047,High risk
C5622953,1,1,20.0,74566.61,58.3,M,india,0.9244168884122398,High risk
C8628311,27,1,100.0,17600.39,23.1,M,india,0.9244161904482497,High risk
C6531126,29,2,220.0,2489.53,20.8,M,india,0.9244152046739438,High risk
C4810729,26,1,3650.0,399016.91,38.1,M,india,0.9244147361749456,High risk
C4421073,27,1,50.0,11387.97,23.9,F,india,0.9244139210957003,High risk
C6035658,25,2,1067.0,57461.97,34.4,M,india,0.9244091643725447,High risk
C7287851,27,1,750.0,695923.28,32.0,M,india,0.9244082953510804,High risk
C5111066,27,1,1840.0,98925.54,30.3,M,india,0.9244077371923217,High risk
C4828092,30,1,549.0,86398.33,45.5,M,india,0.9244065624482253,High risk
C8736546,30,1,1475.0,131347.85,38.4,F,india,0.9244061214124198,High risk
C8433643,26,1,1884.0,757450.79,34.9,M,india,0.9244061214124198,High risk
C3835673,26,1,1661.0,107599.45,35.1,F,india,0.9244061214124198,High risk
C1718363,1,1,1519.0,335280.58,40.1,M,india,0.9244061214124198,High risk
C5919186,25,1,1196.0,204105.09,35.8,M,india,0.9244061214124198,High risk
C5517643,22,1,1320.0,105768.42,37.8,M,india,0.9244061214124198,High risk
C3474991,25,1,1313.0,804142.75,39.2,M,india,0.9244061214124198,High risk
C3225123,26,1,1699.0,143570.24,34.3,M,india,0.9244061214124198,High risk
C7819450,22,1,1801.0,134000.71,37.2,M,india,0.9244061214124198,High risk
C3314290,30,1,1255.0,587092.79,34.1,M,india,0.9244061214124198,High risk
C8934467,1,1,1200.0,134951.5,35.7,M,india,0.9244061214124198,High risk
C7316455,25,1,1655.0,145814.06,40.0,F,india,0.9244061214124198,High risk
C6541529,1,1,1730.0,864029.42,40.1,M,india,0.9244061214124198,High risk
C8783613,22,1,1295.0,810184.9,40.2,F,india,0.9244061214124198,High risk
C3221563,26,1,1250.0,489758.67,38.4,F,india,0.9244061214124198,High risk
C2429864,1,1,1261.0,141409.77,38.0,M,india,0.9244061214124198,High risk
C8821312,26,1,1512.75,428666.51,38.5,F,india,0.9244061214124198,High risk
